WindSpeed9am,Humidity9am,Pressure9am,Temp9am
11,62,1017.9,21.9
11,58,1017.8,22
7,64,1016.7,20.6
7,68,1011.7,22.7
15,40,1012.1,25.1
9,45,1016,21.9
9,40,1020.7,19.5
11,59,1020.6,17.6
9,64,1018,19.7
11,57,1022.6,18.8
9,62,1024,20.1
9,69,1024.3,18.7
9,66,1025.6,19.3
11,66,1027.4,19.4
7,64,1025.8,19.7
9,69,1024.2,19.8
9,73,1024.1,20.2
11,66,1022.6,18.9
9,69,1020.3,18.2
7,62,1021.9,19.7
9,73,1020.8,16.6
9,75,1018.5,16.4
7,67,1017.2,17.4
2,52,1018.1,17.8
7,46,1016.6,19.1
7,48,1017,19.9
7,69,1019.8,19.5
9,92,1019.7,17.2
17,93,1013.1,17.4
7,72,1009,18.4
7,77,1011.1,17.3
19,85,1008.1,17.7
7,68,1020.4,21
7,75,1023.1,18.1
6,69,1022.9,18.6
6,87,1021.1,16.3
6,76,1020.4,18.6
7,80,1020.7,18.9
9,76,1023.7,17.5
6,67,1028.4,17.7
9,71,1029,17.1
9,76,1026.8,18.1
6,82,1023.8,17.4
4,93,1020.7,16.4
7,85,1017.1,18.2
9,63,1015.5,18.2
7,73,1013.7,19.9
9,46,1015.9,18.5
7,54,1018,17.4
13,47,1019,15.6
17,49,1021.8,10.7
7,56,1024.1,10.7
7,70,1021.7,13.1
6,73,1018.7,13.6
4,76,1015.7,14.7
7,69,1017.8,15.5
9,66,1022.6,14
9,70,1022.3,16.2
9,72,1021.8,16.8
9,75,1021.7,17.8
4,90,1022.1,16.9
6,95,1019.3,18.5
13,72,1017.2,17.9
6,95,1019.2,13.5
7,91,1018.4,12.7
6,89,1013.9,15.8
7,90,1006.6,14.6
7,67,1008.8,17.4
11,57,1014.9,14.8
0,78,1015.5,14.9
2,66,1012.2,19.4
17,44,1011.3,17.1
17,50,1015.1,13
13,56,1017.7,12.5
7,69,1021.3,12.4
2,83,1019.9,13.8
9,68,1023.1,15.5
9,69,1023.1,15.2
11,62,1020.6,16.5
11,66,1019.3,15.6
7,77,1018.7,13.5
2,73,1014.1,15.1
7,55,1011.9,17.2
4,63,1013.5,13.2
13,61,1014,13.6
15,57,1017,12.8
9,66,1023.3,13.6
2,72,1023.7,16.8
2,58,1027.4,14.3
9,81,1027,14.2
4,62,1021.7,18.4
6,60,1015.9,19.8
9,46,1022.2,15.2
7,69,1025.4,14.2
9,77,1023,14.8
6,66,1017,19
9,54,1023,15.4
9,65,1024.9,13.8
9,65,1025.2,13.7
7,61,1022.7,14.7
9,60,1025.4,13.7
9,69,1027.2,14.4
6,73,1024.8,15
7,66,1023.4,15.5
9,69,1021.5,16.3
9,72,1023.6,15.9
7,73,1021.6,15.9
9,69,1019.7,16.4
11,59,1021.3,14.3
6,71,1022.9,15.1
6,70,1022.2,16.2
6,75,1018.7,16.8
2,67,1016.4,19.5
7,53,1018.1,18.6
7,68,1021.6,16.5
4,68,1022.2,16.6
7,69,1019,18.5
7,50,1024.9,19.2
9,58,1027.9,17.1
7,68,1023,17.5
0,63,1017.9,18.5
2,62,1014.7,21.2
4,70,1015.7,21.4
0,68,1014.3,24.1
15,29,1011.8,29.2
11,21,1016.8,23.6
9,39,1020.1,17.5
7,62,1018.8,21.6
7,79,1016.8,22
15,40,1014.2,25.3
11,70,1019.6,14.1
7,45,1022.3,17.1
6,64,1024.4,18.8
7,61,1024.4,18.7
6,68,1020.5,20.2
11,85,1015.3,17.3
7,65,1018.6,20.4
13,64,1013.8,23.4
9,63,1011.1,21.5
9,46,1015.3,20
6,45,1019.3,19.4
7,39,1023.1,19.7
7,53,1026.7,20.1
6,62,1026.5,19.9
6,65,1023.2,20.1
7,70,1022.1,20.3
7,63,1022.9,21.2
6,62,1024.8,21.3
7,58,1022.1,22.8
7,62,1019.7,24.3
7,62,1015.8,24.5
7,67,1014.9,23.7
7,69,1014.4,24.7
19,48,1007.4,26.6
13,35,1015.4,21.5
7,31,1017.8,22.2
9,44,1012.3,23.6
17,23,1013.7,19.4
19,27,1011.7,18.8
13,30,1014.7,19.8
6,47,1020.6,21.6
7,52,1020.7,22.5
7,52,1016.1,24
11,45,1009.4,28.1
11,55,1016.6,24
9,59,1018,23
9,56,1018.7,23.1
11,54,1015.6,24.3
13,28,1016.4,19.7
11,34,1022.1,21.1
15,48,1025.9,21.3
9,63,1024.1,19.6
9,61,1017.6,21.2
13,56,1009.1,26.7
24,20,1008.8,27.2
9,23,1013.8,25.5
15,23,1013.8,26.4
9,21,1019.9,22.7
7,48,1024.6,21.8
7,48,1026.5,22.7
9,48,1025.9,23.3
9,49,1025,24.4
9,50,1023,24.9
13,48,1023,24.3
11,45,1019.9,24.4
6,56,1015.6,25.7
11,50,1014.7,27.3
19,61,1022.4,24.7
13,59,1023.3,25.5
15,48,1023.8,23
7,79,1023.6,19.8
4,52,1022.9,24.4
7,67,1024.4,22.5
7,50,1023.2,22.7
7,47,1019.3,24.3
7,45,1016.6,27.3
7,56,1016.4,27
9,73,1021.5,24.2
15,63,1024.9,24
17,47,1026.4,25.2
15,62,1023.7,22.9
11,66,1021.7,22
6,59,1022.5,23.4
7,54,1021.7,24.1
9,52,1017.2,24.2
9,53,1016,26.2
7,54,1013.6,26
7,51,1011.7,28.2
9,46,1007.3,29.7
15,60,1013,25.3
7,66,1015.6,27
11,56,1014.3,27.7
11,48,1014.6,29.2
9,52,1016.4,28.9
17,58,1020.8,27.5
15,54,1021.6,26.8
17,60,1019.7,27.6
11,52,1015.5,27.6
7,51,1010.3,29.5
15,48,1006.1,31
7,38,1006.5,29.3
9,49,1012.1,26.7
7,59,1018.2,22.5
15,52,1021,24.7
6,50,1019.6,26.6
11,52,1017.3,26.8
7,43,1014.7,28.3
11,56,1016.7,28.1
9,48,1013.4,29
9,47,1011.8,28.8
9,47,1012.6,29.5
9,62,1013.6,28.6
13,62,1015.9,27.7
7,54,1015.4,28.9
6,59,1017,28.4
6,57,1020,27.8
7,59,1021.2,26.7
15,45,1021.2,27.5
11,49,1017.3,28.7
6,51,1015.8,28.3
6,73,1016.5,24.5
6,61,1015.8,26.6
2,60,1015,27.1
4,67,1015.2,26.7
4,71,1015.5,26.1
19,72,1013.3,26.3
15,79,1013.4,27
17,73,1016,26.7
7,92,1015.6,23.6
2,87,1016.5,25.4
15,66,1018.8,27.8
17,74,1018,25
13,61,1016,27.4
7,62,1012.5,28.7
4,65,1010.7,30
15,70,1015.8,26.2
9,69,1017.3,24.9
11,81,1015.5,24.7
11,73,1014.8,26.9
15,63,1017.6,26.6
13,65,1019.2,28.1
6,60,1017.7,27.7
9,61,1016.7,28.1
6,58,1015,27.9
9,58,1014.8,27.7
6,59,1015.6,28
11,65,1015.5,26.6
4,54,1012.7,27.4
9,55,1008.3,27.7
9,62,1004.2,29.4
9,42,1008.3,26.2
6,56,1012.2,27.1
6,60,1013.4,28.4
6,56,1015.2,27.9
6,59,1014.4,28.3
11,54,1014.2,28.6
7,59,1015,28.9
4,59,1014.1,28.3
6,58,1012.7,28.3
7,58,1011.3,29.7
9,72,1010.2,25.6
9,65,1012.4,27.7
11,76,1010.7,26.3
22,69,1009.3,26.2
19,57,1009.4,26.9
17,57,1009.7,27.7
4,61,1011.1,28.1
9,62,1011.3,28.5
6,65,1012.6,28.2
11,90,1017.7,22.3
11,77,1019.1,25.3
13,71,1019.9,25.8
11,65,1018.9,26.5
4,63,1018.1,26.9
7,67,1015.4,27.1
6,62,1013.5,28
11,59,1013.1,28
11,61,1010.6,30.1
7,72,1010.4,28.9
7,85,1013.8,22.6
11,69,1016.8,25.9
11,60,1019.6,26.3
9,67,1019.5,25.1
6,76,1019.8,25.7
7,64,1019.2,27
11,66,1015.8,27.8
13,67,1017.2,27.6
13,67,1021.3,25.9
7,71,1022.2,24
7,76,1018.9,24.6
9,76,1017.1,26.6
6,92,1013.6,23.6
13,93,1010.5,21.1
20,84,1011.6,23.3
13,65,1013.2,25.8
15,69,1011.9,25.9
13,90,1011.9,24.3
15,70,1014.4,26.5
6,81,1016.3,23.9
11,78,1017,24.4
7,76,1017.9,26.9
13,58,1022.1,27.2
20,58,1028.1,25.5
19,53,1027.5,25.4
11,68,1024.5,24.1
13,68,1023.1,23.2
13,62,1020.5,24.6
11,55,1024.5,24.7
19,55,1022.4,25.9
15,59,1021.7,24.7
17,62,1020.6,27.3
7,71,1018.4,25.5
7,69,1019.4,26.5
9,62,1020,26.9
6,62,1022.9,24.9
7,77,1022.6,23.1
6,69,1021.1,25.4
6,69,1020.2,25.6
6,83,1021.3,22
6,76,1019.8,24.2
0,78,1018.2,24.1
7,76,1016.7,23.6
9,65,1017.4,25.4
11,62,1018.7,24.6
7,61,1018.6,23.6
9,60,1018.9,23.5
6,68,1020.5,22.9
7,76,1021.7,21.7
6,62,1014,26.4
2,67,1012.5,25.2
2,85,1013,24
2,78,1012.6,25.8
2,81,1018,19.3
7,64,1020.3,22.1
4,65,1020.7,22.7
4,78,1023.3,19.2
6,63,1023.9,23.8
2,80,1024.5,20.8
7,74,1022.7,22.6
4,79,1021.1,22.6
7,93,1021.3,20.1
4,71,1022.3,22.8
6,72,1021.6,23.1
2,83,1019.5,22.5
2,74,1016.9,23.4
6,48,1021.3,21.9
6,57,1022.7,20.1
4,69,1022.2,22.7
2,72,1021.5,22.8
4,54,1022.3,21
4,67,1025.3,22.6
2,66,1026.1,23
4,67,1025,22.7
4,91,1021.3,19.4
7,57,1020.6,18.6
7,60,1019.6,18.8
4,67,1020.5,21.1
6,67,1019.9,20.6
2,75,1017.1,20
6,82,1015.4,18.7
6,46,1019.6,18.1
6,46,1017.5,16
7,56,1016.6,15.8
6,73,1019.1,15
4,76,1018.1,15.6
6,63,1016.2,17
9,56,1018.2,17.9
6,65,1020.8,19.4
4,91,1019.3,16.5
6,80,1017.3,15.8
6,65,1018.9,18.1
4,74,1019.5,18.3
2,88,1013.3,17.5
13,63,1007,21.5
11,56,1012.5,19.3
6,74,1019.4,18.1
4,92,1013.2,19.3
13,55,1011.2,17.6
13,63,1013.3,16.6
7,60,1017,18.4
6,84,1017,17.6
9,70,1016.8,18.8
4,63,1013.3,17.7
7,57,1010.4,19.5
2,55,1014.1,18.1
7,51,1020.6,16.2
6,67,1022.4,17
2,78,1018.6,15.8
11,44,1019.4,14.9
4,60,1021.7,13
7,47,1020,13.8
7,55,1025.5,14.5
4,78,1029.4,15.2
6,71,1029.1,17.1
6,65,1027.2,17.3
4,71,1023.1,15.5
2,81,1018.9,16.9
4,66,1019.7,16.5
6,58,1025.3,14.6
7,70,1029.5,14.3
6,75,1031.6,16.4
6,92,1030.5,14.3
6,76,1028.8,16.3
4,72,1027.1,15.3
4,92,1023.5,14.3
0,87,1018.4,15.9
6,51,1019.8,12.5
4,50,1020.7,12.2
2,90,1021.2,11.2
6,52,1023.9,13.8
4,74,1026.2,13.2
9,68,1025.2,13.2
6,59,1027.6,12.4
6,65,1025,16
2,67,1020.2,17.8
9,55,1020.8,14.4
7,74,1020.9,15.5
7,62,1022.9,17.8
4,75,1027.3,15.4
6,80,1026.6,14.4
4,83,1024.2,15.5
2,78,1023,16.8
6,66,1017.8,20.2
11,43,1019.3,15.9
6,53,1023.9,14.3
6,63,1026.8,13.7
4,71,1025.5,13.4
0,70,1020.2,16.3
6,76,1018.9,15.8
6,65,1022.5,14.8
7,60,1025.4,14.4
6,55,1028.3,14.7
6,69,1027.8,15.1
4,73,1027.8,16
6,81,1029.5,16.3
4,67,1030.9,17.6
4,84,1026.5,18.2
6,86,1022.6,19.1
2,95,1021.1,17.5
4,69,1019.1,22.6
6,58,1023.9,19.3
11,44,1021.2,16.3
17,54,1014.9,13.8
6,53,1019.6,16
6,70,1020.2,12.8
9,53,1019.3,17.1
7,47,1023.1,14.7
6,58,1022.4,13.4
4,70,1023.6,14.2
4,92,1020.8,17.9
2,89,1014.7,16.9
19,53,1012.2,15.1
17,51,1013.6,13.8
2,61,1018.8,14.3
0,64,1015,16.8
6,42,1017.5,17.9
7,47,1021.7,16.7
6,65,1023.4,16
4,68,1017.9,19.6
6,85,1017.8,18.1
6,50,1020,16
7,46,1023,15.2
0,76,1019.4,15.4
15,58,1015,17.9
9,61,1013.8,15.4
9,59,1013,14.9
11,43,1016.1,17.5
6,50,1021.7,17.6
4,58,1026.4,17.7
7,62,1026.3,17.6
6,63,1026.1,17.7
4,63,1024.4,19
4,59,1021.2,21
4,57,1020.2,23
7,74,1021.3,22.4
0,85,1018.1,21.4
4,78,1020.3,19.6
7,51,1023.4,18.8
6,62,1024.4,17.9
4,66,1020.8,20.2
4,67,1010.8,22.3
4,40,1017.8,20.5
2,55,1022.5,20
0,62,1019.8,20.7
2,70,1016.2,22.7
17,40,1012.7,21.4
6,49,1018.5,18.4
9,40,1020.1,19
4,53,1019.9,17.3
4,55,1020.7,17
2,92,1021.4,15
6,93,1021.1,18.1
7,79,1024.2,20.9
4,76,1022.8,19.3
2,64,1023.2,22.3
0,82,1021.7,20.6
2,64,1019.8,22.1
2,68,1018.9,23.4
0,72,1015.5,24.6
7,77,1012.5,22.9
9,59,1020.9,21.3
9,60,1026.2,19.4
6,73,1026.3,19.6
2,91,1023.8,18.3
7,65,1017.9,23.3
7,65,1017.1,23.8
7,59,1018.4,23.9
4,66,1017.5,24.5
4,85,1019.1,21.3
6,86,1021.6,18.8
9,89,1023,17.9
11,90,1026.2,19.1
11,72,1027.9,20.1
13,48,1022.7,22.5
4,62,1017.7,22.5
6,71,1011.1,22.4
26,48,1008.3,16.3
7,38,1016.4,16.7
4,59,1020.5,19.4
4,57,1022.1,22.2
4,87,1026.5,19.4
11,52,1025.9,21.8
4,55,1023.2,22
4,59,1020.3,22.3
7,58,1018.2,24.5
4,80,1017.7,20.9
6,66,1019,23
6,65,1017.1,24.3
4,61,1017,25.4
9,58,1018.6,24.4
9,56,1019,23.9
2,63,1017.3,22.5
6,66,1015.5,21.9
6,54,1015.5,22.6
7,50,1018.1,23.1
4,89,1018.1,19.4
7,68,1016,21.5
6,57,1016.8,23.3
11,63,1019.6,23.4
11,63,1021.9,24.2
9,67,1024.8,24.1
11,55,1023.7,25
2,55,1018,25.1
7,71,1016.9,24.6
15,58,1020.6,25.7
6,64,1020.7,25.4
9,53,1016.9,25.9
6,57,1013.6,26.1
7,52,1013.6,25.9
2,72,1013.7,25.1
6,79,1015.8,22.5
13,56,1021.7,24.2
4,70,1021.5,23.7
6,74,1021.4,23
22,44,1023.4,25
15,65,1023.6,22.4
9,53,1021.4,24
6,68,1019.1,22.8
17,54,1017.8,25.3
7,58,1015.3,24.1
4,61,1012.7,24.8
9,60,1012.8,25.2
15,71,1013.8,24.6
2,84,1016.8,23.1
4,77,1017,22.8
15,71,1011.3,24.1
4,94,1010.4,21
7,71,1010.9,25.8
9,75,1013.7,25.8
9,69,1016.8,25.9
9,65,1016.9,26.9
7,59,1013,27.3
7,65,1007.9,28.3
2,81,1008.8,23.9
2,67,1010.8,27.2
7,64,1011.8,26.5
4,62,1011.2,27
2,67,1008.1,27.3
4,64,1005.8,28
7,47,1006.6,27
4,72,1006.7,22.6
17,64,1002.6,24.1
6,37,1011.6,25.1
7,75,1016.6,22.1
6,87,1016.9,21.8
15,71,1016.9,26.8
2,90,1014.8,24.8
0,88,1009.9,23.3
2,94,1002.3,24.2
17,73,1012.7,23.6
17,58,1015.8,24.5
7,58,1015.5,26.7
9,58,1015.3,26.9
7,89,1014.4,23
7,68,1013.9,27.4
4,67,1009.7,27.8
7,60,1007.8,28.5
6,65,1008.1,26.8
7,82,1005.4,23.9
4,95,1007.7,21.1
15,65,1008.1,26.7
9,86,1006.8,25.2
13,94,1006.9,24.2
15,88,1007.7,25
13,70,1010.6,27.7
13,58,1013.1,27.2
11,60,1011.5,26.1
4,77,1009.3,24
11,57,1007.2,27
7,59,1005.4,26.5
6,57,1003.8,31.6
7,70,1007.4,29.4
4,67,1008.8,28
11,77,1012.2,23.8
9,54,1012.9,26.7
9,49,1010.9,26.6
2,52,1010.2,26.1
4,58,1011.4,28.2
2,57,1015.3,27.3
4,61,1015.5,27.2
6,65,1013.5,27.8
15,58,1018,25.5
11,63,1019.6,27
9,61,1018.3,27.6
9,81,1017.5,27.1
0,83,1017.5,28.3
2,74,1018,29.2
6,62,1017.2,30.4
7,69,1017.4,29.1
2,77,1018.5,28.9
4,81,1018.2,24.6
4,92,1016.7,21.6
13,59,1019.9,26.6
7,59,1020.4,26.9
6,85,1018.8,23.8
2,61,1015.9,27.1
6,65,1016.1,26.4
11,61,1016.1,27.8
7,67,1017.6,27.6
6,79,1016.9,25.4
4,75,1014.6,26.6
6,69,1013.7,27
6,68,1014.1,28.2
4,55,1011.9,28.7
4,65,1008.1,30.7
22,59,1014.4,25.8
7,83,1017.8,20.8
4,63,1017.3,23.9
4,61,1015.2,25.5
4,63,1014.3,26
6,61,1013.7,26.5
2,57,1013.4,28.3
4,61,1011.3,27.9
7,78,1013.2,25.9
4,76,1012,26.7
2,91,1011.8,23.1
4,87,1014.2,24.1
13,57,1020.5,25.3
7,63,1020.4,23.2
4,76,1018.7,23.1
4,60,1017.7,24.7
4,60,1015.7,26.4
6,61,1016.5,26.9
11,64,1020.1,27.4
9,68,1021.4,26.7
9,62,1019.2,26.2
4,68,1018.1,26.2
0,69,1018.6,26.3
6,76,1015,24.4
7,80,1011.9,23.6
2,94,1007.8,22.4
4,70,1005.1,26.9
4,76,1003.2,27.4
6,48,1006.7,28
9,52,1009.8,26.3
4,43,1011.7,25.8
4,56,1014.8,25.7
9,57,1020,25.2
6,59,1022.6,24.7
2,75,1022.3,24.2
4,91,1020.7,20.7
2,79,1020,22.8
6,66,1015.3,20.8
4,66,1015.6,20.9
4,74,1014.5,20.7
6,72,1014,19.6
6,61,1016.3,20.1
7,53,1020.4,19.6
6,67,1018.3,18.1
0,75,1016.8,17.3
4,90,1013.4,16.8
11,69,1011.8,16.9
4,49,1014.7,18
11,44,1014.9,16.4
6,47,1016.6,16.2
6,48,1016.2,18.3
6,43,1026,16.5
6,59,1029.5,17.4
4,75,1027.7,16.6
4,64,1028.6,18
4,77,1028.3,18.6
4,73,1027,18.9
4,85,1025.7,17
4,89,1022.9,18.7
0,86,1014.1,19.6
9,63,1009.3,18.9
11,61,1009.6,16
7,55,1013.4,16.4
6,64,1018.8,16.3
6,71,1021.5,15.6
4,69,1023,17.9
4,87,1018.1,16.4
6,76,1015.2,14.3
0,70,1014.7,15.2
7,72,1017.6,18.6
9,59,1018.6,18.6
4,73,1018.9,15.1
4,80,1018.9,14.5
2,69,1017.4,17.9
0,60,1019.2,15.7
7,42,1017.4,12.4
7,51,1017.8,12.4
4,68,1020.6,12.1
4,93,1016.9,14.1
9,70,1014.2,16.5
13,66,1012.1,16.1
4,66,1016,15.7
11,65,1015.6,15
4,60,1014.1,17.4
9,45,1013.6,15.1
7,58,1017.5,13.5
0,68,1018.7,13.9
0,70,1016.3,14.4
11,58,1015.9,14.8
6,57,1020.4,12.7
4,63,1025.5,13.6
6,69,1028.5,17
6,69,1028.4,16.8
2,77,1027.3,15
6,62,1029.3,16.6
9,74,1030.6,16.4
4,82,1031.1,15.3
7,70,1026.5,15.9
7,71,1024.6,15.8
4,72,1023.4,15.9
4,79,1022.5,14.8
9,55,1017.3,19.5
11,35,1016.2,16.3
4,36,1017.9,17.2
4,53,1024.4,14
13,41,1020.8,13.7
6,47,1019.2,12.1
9,42,1018.9,14.7
4,62,1024.9,11.6
2,63,1022.2,11.7
4,58,1029.8,14.6
4,91,1028.1,13.1
6,74,1022.8,15.6
6,80,1019.4,14.8
7,60,1016.7,15.6
13,56,1012,13.5
7,51,1012,17.6
9,51,1012.1,17.2
7,54,1014.8,16.5
4,56,1019.3,14.7
4,67,1021.4,12.4
4,62,1024.1,13
2,56,1025.4,15.5
6,59,1027.9,13.8
7,63,1026.5,15.5
4,67,1024.7,15.2
6,69,1023.8,14.7
4,72,1024.5,14.6
4,74,1025.3,14.8
4,73,1026.4,15.5
4,72,1029.1,15.4
6,67,1028.9,16.6
6,73,1026.2,15.4
4,65,1020.9,18.7
13,61,1014.1,18.6
6,44,1012.5,16.4
4,45,1012.4,16.4
6,59,1010.4,13.2
6,53,1015.7,15.1
7,59,1023.2,15.9
4,78,1025.1,14.5
6,74,1024.2,14.4
7,67,1021.6,16.2
4,70,1020.5,16.3
4,81,1015,16.2
9,42,1017.9,16.1
7,55,1021.6,15.4
6,89,1026.4,13.2
6,70,1028.2,16
4,88,1026.9,17
6,66,1025.7,17.8
7,61,1025,19
6,69,1025.2,19.3
7,94,1021.9,17.9
7,69,1019.7,19.4
4,73,1020.7,19
2,76,1020.8,17.8
7,80,1022.7,16.1
2,69,1024,18.4
4,69,1025.1,19.4
6,58,1029.2,18.3
4,57,1029,17.8
4,72,1028.5,18.7
4,62,1024.6,18.5
7,73,1020.8,18.8
4,65,1020.6,19.8
7,67,1012.6,19.7
19,50,1013.4,13.8
13,42,1017.2,15.8
6,42,1021,17.7
6,55,1027.8,18.4
4,59,1027.1,18.7
6,49,1024.2,18.9
2,43,1021.4,20.2
2,44,1019.8,21.7
4,47,1021.1,21.7
4,48,1021.2,21.8
4,55,1018.1,21.9
15,56,1019.2,22.5
6,55,1024.7,21.9
4,58,1022.8,20.5
2,65,1020.2,21
11,62,1015.4,22.3
6,53,1017.4,20.6
6,54,1021.7,20.8
2,57,1020,20
4,69,1013.2,18.5
15,30,1011,20.9
6,55,1006,18.9
15,40,1010.5,17.9
9,50,1018.1,20
6,53,1022,18.3
6,56,1021.9,19.6
2,84,1017.5,16.9
4,68,1014,21.3
13,93,1011.6,15.6
4,53,1010.9,23.1
6,67,1012,18.5
2,52,1012.8,23.4
6,65,1015.2,22.9
9,69,1019.2,24.1
2,78,1017.8,21.4
4,83,1009.3,22.1
4,64,1014.2,23.5
13,74,1025.9,21.3
15,42,1031,21.4
7,65,1029.9,20.6
7,52,1028.3,21.6
11,59,1025.8,22.2
6,63,1024.5,22.3
7,56,1023.8,22.7
4,60,1019.9,23
2,58,1015.5,25.1
6,69,1015.8,24.3
6,68,1018,23.6
11,62,1019,23
4,62,1016.2,22.6
2,66,1014.1,24.6
17,71,1015.7,22.9
9,58,1018.7,22.2
6,58,1014,24.2
4,54,1010.8,26
13,57,1016.4,24.2
7,64,1020.3,23
6,55,1018.2,23.1
7,52,1018.5,25.5
9,53,1019.7,24.3
7,55,1019.6,25.8
6,48,1017.5,26.8
7,66,1020,25.5
7,56,1019.2,25.8
6,56,1017.7,25.8
9,51,1016.5,27.1
4,51,1017.3,27.9
6,50,1018.7,28.6
9,53,1019.1,26.8
6,60,1018.8,25.9
7,54,1019.1,26.4
9,54,1018.1,26.4
6,50,1016.1,27.4
9,55,1015.3,25.9
6,59,1014.1,28.2
4,90,1018.6,20.9
0,81,1018.2,24.8
9,55,1013.9,27.7
4,60,1012.3,27.7
9,58,1019,28.2
7,57,1016.4,27.4
6,65,1011.7,27.4
7,58,1015.3,22.8
13,49,1017.8,24
4,58,1015.6,24.5
11,64,1015.3,23.2
15,55,1015.5,22.1
7,93,1011.2,17.3
6,96,1008.8,19.6
9,58,1012.5,24.9
2,91,1011.6,20.7
4,72,1005.5,26.8
4,74,1002.2,27.2
4,54,1006,26.1
4,67,1013,26.1
7,83,1017,21.5
11,55,1018.2,23.8
11,52,1019.8,24.2
7,60,1018.6,24.4
6,61,1015.3,23.8
6,54,1013.2,26
2,76,1015.2,24.3
13,61,1014.9,26.1
15,66,1011,25.9
13,87,1009.1,23.9
11,62,1008.6,25.7
9,55,1007.5,25.6
4,67,1004.6,26.6
7,56,1008.1,26
4,57,1010.4,24.6
6,56,1014.5,24.6
11,58,1016.5,25.1
9,55,1016.4,25.1
7,53,1018,25.8
4,64,1019.4,25
2,52,1017.4,25.3
2,68,1015.5,26.3
4,62,1012.2,25.5
4,75,1014.9,24.2
6,65,1013.1,26.9
6,54,1007.8,29.7
4,71,1008.7,28.6
9,37,1007.3,31.5
7,46,1012.1,27.2
6,55,1016.4,24.8
6,61,1015.3,24.6
11,64,1014.5,25.1
9,90,1016.5,21.6
9,96,1016,22.2
6,72,1012.7,26.2
7,65,1013.9,27.5
7,64,1013.7,26.7
7,56,1012.5,27.1
13,58,1014.3,26.9
9,73,1013.6,26.6
9,97,1012,23
2,98,1008.5,23.3
0,82,1008.1,26.5
2,95,1011.3,24.2
7,88,1011.8,24.3
4,98,1010.2,23.3
11,83,1009.4,25.9
11,69,1007.5,27.8
17,66,1006.2,27.1
2,78,1004.5,25.3
6,61,1003.8,26.9
4,63,1003.7,26.4
4,68,1001.1,27.6
6,65,1004.8,28.6
4,69,1006.9,27.5
7,68,1010.1,26.5
6,62,1012.4,26
4,75,1012.4,24.8
2,69,1014.3,27.2
4,73,1015.9,27.2
9,64,1017.4,26.6
11,61,1018.5,26.1
9,60,1017.8,26.5
7,64,1016.9,26.2
7,65,1016.9,26.4
4,68,1017.3,27.4
4,75,1013.9,26.5
6,83,1009.4,26.1
11,64,1013.7,26.5
2,87,1018.5,22.9
6,92,1020.1,21.4
13,84,1019.7,27
9,74,1020.8,26.5
13,68,1018.9,27.5
15,64,1016.8,27.1
4,71,1016.3,27.2
4,68,1013,26.8
4,61,1011,27.4
9,78,1015.2,26.6
4,86,1015.5,26.2
9,98,1012.5,23.9
7,78,1012.7,25.1
7,66,1012,24.4
4,63,1011.5,24.2
7,68,1011.5,25.1
7,50,1013.3,24.7
0,71,1017.8,24.6
4,67,1018.7,25.7
9,61,1020.5,25.8
7,97,1019.3,21.5
9,79,1016,25.2
9,72,1014.1,26.3
4,82,1013.4,26.8
4,88,1015.7,23
6,73,1016,23.3
13,84,1014,24.5
7,76,1009.4,24.5
11,83,1006.8,24.9
4,93,1004.4,21.7
6,48,1010.9,24.3
11,60,1018.6,24.6
6,64,1021.4,24.4
6,66,1021.6,23.9
7,65,1020.4,24.5
6,65,1018.4,23.8
4,69,1016.4,24.6
6,70,1016.8,23.6
6,69,1016,23.3
7,65,1015.6,23.8
6,66,1015.6,23.9
7,68,1016.8,23.9
4,70,1019.3,23.5
6,63,1020,23.5
4,68,1018.3,22.6
4,70,1020,23.5
4,80,1017.6,22.4
6,62,1018,22.9
7,56,1025,20.4
7,61,1027.9,21.1
6,88,1028.6,18.9
4,78,1025.8,22.3
4,90,1023.8,21.1
4,91,1021,21.8
2,92,1018.2,20.8
2,73,1016.7,23.2
6,73,1016.5,23.4
4,78,1016.3,24.3
6,72,1014.6,23.6
6,79,1015.5,22.5
6,98,1016.1,20.5
2,88,1014,24.1
7,73,1015.5,20.8
6,44,1018.3,18.1
6,83,1021.8,16.2
0,98,1018.9,18.1
6,79,1015,20.4
6,67,1023.2,21.3
6,72,1025.4,21
4,83,1023.4,20
4,74,1019.5,20.8
4,85,1017.5,19.2
6,68,1014.8,20.6
4,56,1018,17.4
6,64,1018.6,17.4
6,65,1018.1,17.5
4,73,1022.7,18.5
4,73,1024.3,18.9
4,81,1023.1,18.9
2,83,1019.1,17.6
4,59,1016.3,20.8
6,43,1020,16.1
7,52,1022.5,15.2
7,67,1022.8,16.4
7,69,1023.6,16.8
6,76,1024.2,17.3
4,75,1023.8,17
2,78,1023.8,16.5
6,72,1024.5,17
6,76,1025.8,18.4
4,79,1026.3,17.9
0,82,1023.5,18
0,93,1018.3,18.8
9,67,1019.2,13.2
6,56,1018.7,14.8
7,63,1021.6,15.7
6,70,1025.3,18.2
2,85,1029.5,16.7
7,91,1028.6,16.9
6,88,1024.9,18.5
2,94,1019.6,16.8
4,98,1012,17.4
9,74,1007.7,18.8
17,55,1007.6,14.7
11,58,1011,14.7
7,68,1018.2,16.3
6,72,1022.8,15.3
6,79,1023.8,14.9
4,98,1021.1,13.2
7,79,1012.8,15.9
7,66,1010.2,18.9
